Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
200115,0.03,0.04,0.06,0.09,0.13,0.16,0.2,0.24,0.28,0.33,0.38,0.43,0.48,0.53,0.59,0.64,0.7,0.76,0.82,0.87,0.94,0.99,1.05,1.09,1.13,1.17,1.2,1.23
200119,0.03,0.04,0.06,0.09,0.12,0.16,0.19,0.23,0.28,0.32,0.37,0.42,0.47,0.52,0.57,0.62,0.67,0.73,0.78,0.84,0.9,0.95,1.0,1.05,1.09,1.12,1.15,1.17
200201,0.01,0.02,0.02,0.04,0.05,0.06,0.08,0.09,0.11,0.13,0.15,0.17,0.2,0.22,0.24,0.27,0.29,0.32,0.34,0.37,0.4,0.42,0.45,0.47,0.49,0.5,0.52,0.53
200202,0.03,0.04,0.06,0.09,0.12,0.15,0.19,0.22,0.26,0.3,0.34,0.38,0.43,0.46,0.5,0.54,0.58,0.63,0.67,0.71,0.76,0.79,0.83,0.87,0.89,0.92,0.94,0.96
200204,0.03,0.04,2.16,4.29,6.42,8.55,10.68,10.72,10.76,10.8,10.84,10.87,10.92,10.95,10.99,11.04,11.08,11.12,11.16,11.2,11.24,11.28,11.32,11.36,11.38,11.41,11.43,11.44
200205,0.04,0.05,0.07,0.1,0.14,0.18,0.22,0.26,0.31,0.37,0.42,0.48,0.55,0.61,0.67,0.74,0.8,0.87,0.94,1.01,1.08,1.15,1.21,1.27,1.32,1.37,1.4,1.44
200208,0.07,0.09,2.33,4.59,6.86,9.12,11.4,11.48,11.56,11.65,11.74,11.83,11.93,12.02,12.11,12.21,12.3,12.4,12.5,12.6,12.71,12.8,12.89,12.97,13.04,13.1,13.15,13.19
200209,0.02,0.03,0.04,0.06,0.09,0.11,0.14,0.17,0.2,0.24,0.28,0.33,0.38,0.42,0.47,0.53,0.58,0.63,0.69,0.75,0.81,0.86,0.91,0.96,1.0,1.04,1.07,1.1
200211,0.03,0.04,0.06,0.09,0.12,0.16,0.19,0.23,0.26,0.3,0.34,0.38,0.42,0.46,0.49,0.53,0.57,0.61,0.65,0.69,0.73,0.77,0.8,0.83,0.86,0.88,0.9,0.91
200212,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.07,0.08,0.09,0.11,0.12,0.14,0.15,0.17,0.19,0.2,0.22,0.24,0.26,0.28,0.29,0.31,0.32,0.34,0.35,0.36,0.37
200213,0.04,0.06,0.08,0.12,0.16,0.2,0.25,0.3,0.35,0.4,0.46,0.52,0.58,0.63,0.69,0.75,0.81,0.87,0.93,1.0,1.06,1.12,1.18,1.23,1.27,1.31,1.34,1.37
200214,0.01,0.02,0.02,0.03,0.05,0.06,0.07,0.09,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.31,0.33,0.35,0.37,0.39,0.41,0.43,0.44,0.46,0.47
200216,0.02,0.02,1.43,2.84,4.26,5.67,7.09,7.11,7.12,7.14,7.16,7.18,7.2,7.22,7.24,7.26,7.28,7.3,7.33,7.35,7.37,7.39,7.41,7.43,7.44,7.45,7.46,7.47
200400,0.04,0.06,0.08,0.12,0.17,0.21,0.26,0.31,0.37,0.42,0.48,0.54,0.61,0.67,0.73,0.79,0.85,0.92,0.99,1.05,1.12,1.19,1.24,1.3,1.34,1.38,1.42,1.44
200402,0.04,0.06,0.08,0.12,0.16,0.21,0.25,0.3,0.36,0.41,0.46,0.52,0.58,0.63,0.68,0.74,0.79,0.85,0.91,0.96,1.02,1.08,1.13,1.17,1.21,1.25,1.27,1.3
200403,0.05,0.07,0.1,0.14,0.19,0.24,0.29,0.34,0.39,0.45,0.5,0.55,0.6,0.65,0.7,0.74,0.79,0.83,0.88,0.93,0.98,1.02,1.06,1.1,1.12,1.15,1.17,1.18
200404,0.06,0.08,0.12,0.17,0.23,0.29,0.35,0.42,0.48,0.55,0.62,0.68,0.75,0.8,0.86,0.93,0.98,1.04,1.1,1.16,1.23,1.28,1.33,1.38,1.42,1.45,1.48,1.5
